episode,total_reward,avg_q_value,min_q_value,max_q_value,win,steps,epsilon
1056,-9.5,54.651978,-21.358925,117.92874,0,27,0.05
1057,208.5,31.114471,-95.25174,133.34854,0,109,0.05
1058,27.5,14.952354,-38.399113,119.946556,0,101,0.05
1059,148.5,37.275795,-161.63376,123.2079,0,92,0.05
1060,113.0,29.265085,-165.5264,128.35977,0,109,0.05
1061,91.5,13.526044,-282.67062,120.592545,0,227,0.05
1062,24.5,22.052263,-22.703953,118.56364,0,107,0.05
1063,160.0,95.690956,-19.3517,131.55159,0,59,0.05
1064,-32.5,53.968945,-13.3399105,114.80444,0,25,0.05
1065,-35.0,53.890697,-256.37445,110.8818,0,43,0.05
1066,100.5,7.571928,-123.19118,127.23697,0,117,0.05
1067,-99.5,90.988396,-72.93379,131.08386,0,12,0.05
1068,193.0,13.317298,-93.50581,123.88288,0,194,0.05
1069,88.0,25.504946,-70.109024,120.20029,0,177,0.05
1070,156.5,52.694195,-34.83978,125.61879,0,64,0.05
1071,188.0,28.615696,-183.73267,120.40777,0,97,0.05
1072,-103.0,89.96302,-36.87336,120.892746,0,21,0.05
1073,116.0,48.755726,-141.54753,128.41988,0,76,0.05
1074,134.0,58.698967,-47.26865,117.579605,0,71,0.05
1075,137.5,25.848194,-32.20706,128.4266,0,135,0.05
1076,157.0,51.29506,-120.24177,122.236115,0,67,0.05
1077,218.5,27.599047,-234.411,107.79753,0,106,0.05
1078,243.0,17.50443,-118.670166,123.964836,0,142,0.05
1079,180.0,57.82338,-44.231712,127.136955,0,66,0.05
1080,0.5,41.95642,-71.611015,107.90437,0,27,0.05
1081,-196.5,24.639265,-300.7612,117.81618,0,15,0.05
1082,141.5,50.14978,-37.85035,129.05258,0,74,0.05
1083,-120.5,108.629295,-104.89851,138.2587,0,12,0.05
1084,148.0,19.62229,-225.50221,141.33592,0,152,0.05
1085,56.0,12.068917,-54.785362,130.17455,0,77,0.05
1086,134.0,17.755936,-32.4521,121.5379,0,180,0.05
1087,-116.5,82.69029,-47.59681,127.64359,0,12,0.05
1088,102.5,14.587311,-187.81177,132.91574,0,183,0.05
1089,249.5,32.379936,-13.6561985,133.69258,0,107,0.05
1090,112.5,103.58323,-17.502357,132.7028,0,37,0.05
1091,3.0,4.006504,-205.29022,138.57191,0,301,0.05
1092,193.0,49.209312,-114.70375,126.66021,0,67,0.05
1093,267.0,8.997468,-216.3626,130.10725,0,211,0.05
1094,198.5,52.110672,-63.314922,121.91404,0,64,0.05
1095,137.5,63.636066,-57.521923,115.29055,0,67,0.05
1096,-143.5,108.24958,-5.360503,127.41794,0,10,0.05
1097,-29.5,36.27004,-208.56607,128.6032,0,40,0.05
1098,151.5,21.496613,-85.4268,131.88206,0,136,0.05
1099,46.0,8.405229,-78.13103,110.07612,0,90,0.05
1100,113.0,55.122772,-73.443,131.37965,0,67,0.05
1101,174.0,32.617565,-294.12527,121.42824,0,96,0.05
1102,173.5,10.333557,-218.58846,111.16253,0,204,0.05
1103,-9.0,34.741287,-120.7538,111.30406,0,33,0.05
1104,236.0,8.108658,-330.73843,114.699135,0,173,0.05
1105,179.5,50.114906,-137.72324,121.71596,0,73,0.05
1106,0.5,27.06631,-58.612473,123.82902,0,54,0.05
1107,127.5,46.62121,-55.635754,123.61108,0,74,0.05
1108,100.0,31.162722,-18.145454,137.56526,0,93,0.05
1109,111.5,36.59561,-53.937786,125.24336,0,121,0.05
1110,134.0,14.804414,-163.7471,135.81097,0,168,0.05
1111,130.5,28.355103,-162.97423,117.38195,0,110,0.05
1112,122.0,21.550339,-72.42108,118.27028,0,122,0.05
1113,193.5,61.3367,-99.383194,121.27912,0,57,0.05
1114,256.5,21.46581,-80.61231,128.75558,0,155,0.05
1115,115.5,18.858376,-183.39096,124.6693,0,158,0.05
1116,164.5,22.112034,-165.68024,131.66304,0,161,0.05
1117,184.0,38.833054,-102.163,114.129166,0,69,0.05
1118,92.5,15.584675,-37.740723,129.77707,0,205,0.05
1119,173.0,75.814575,-85.68138,136.39005,0,54,0.05
1120,142.0,15.835381,-191.29024,124.27577,0,133,0.05
1121,59.5,12.736015,-158.87874,125.124405,0,65,0.05
1122,-31.0,13.462713,-95.52924,116.84134,0,76,0.05
1123,-34.5,3.91278,-157.88669,117.55445,0,108,0.05
1124,-36.0,8.875682,-67.817184,130.09514,0,152,0.05
1125,-16.0,5.9597287,-166.17567,133.15663,0,346,0.05
1126,191.5,43.07186,-109.16243,138.03537,0,101,0.05
1127,-28.0,21.607685,-238.08722,122.93116,0,74,0.05
1128,-23.0,49.486843,-232.87845,134.9109,0,28,0.05
1129,155.0,47.811172,-181.17737,149.98386,0,86,0.05
1130,-27.5,20.44938,-20.316711,116.02728,0,67,0.05
1131,224.0,35.723537,-250.56711,113.53346,0,82,0.05
1132,178.0,46.756,-105.228226,128.97243,0,68,0.05
1133,109.5,59.3357,-115.883804,129.8273,0,83,0.05
1134,-58.0,48.854565,-161.42299,122.74622,0,22,0.05
1135,254.5,30.855764,-290.58627,125.38633,0,88,0.05
1136,101.5,23.80149,-111.83982,117.078766,0,176,0.05
1137,-33.5,74.259,-12.016672,116.85776,0,21,0.05
1138,112.5,69.15139,-94.17539,129.82158,0,69,0.05
1139,156.5,53.968014,-29.36755,110.31682,0,126,0.05
1140,105.5,24.284111,-70.85517,127.25509,0,158,0.05
1141,-7.5,52.63288,-108.047,123.16075,0,25,0.05
1142,-44.5,60.257046,-117.07368,122.34189,0,22,0.05
1143,-21.5,0.5755284,-237.13292,119.719666,0,135,0.05
1144,141.5,56.249996,-186.7027,121.22766,0,76,0.05
1145,-43.0,53.891003,-154.26927,130.62625,0,27,0.05
1146,3.5,54.90888,-104.453094,130.11269,0,33,0.05
1147,158.0,29.241224,-270.86758,129.71404,0,82,0.05
1148,193.5,22.186327,-124.586685,124.26008,0,170,0.05
1149,19.0,50.9764,-100.05075,122.83405,0,36,0.05
1150,21.0,12.329223,-146.3135,123.89209,0,80,0.05
1151,196.0,27.539303,-105.11811,126.53248,0,134,0.05
1152,-105.5,98.536064,-20.511513,118.36485,0,14,0.05
1153,280.5,31.343037,-126.21084,131.8293,0,109,0.05
1154,-62.5,45.2046,-390.53967,127.01687,0,21,0.05
1155,170.5,67.15587,-134.55426,118.851166,0,60,0.05
1156,188.0,53.747074,-248.376,121.954056,0,60,0.05
1157,194.0,49.16994,-234.90608,119.50929,0,63,0.05
1158,188.5,16.155077,-188.35468,137.92815,0,178,0.05
1159,-108.5,68.61456,-125.25659,117.939644,0,15,0.05
1160,-66.5,100.27695,33.043514,131.60143,0,23,0.05
1161,17.5,8.021426,-127.321236,130.05476,0,237,0.05
1162,268.5,30.594213,-91.14091,117.70205,0,111,0.05
1163,185.0,59.50982,-149.04802,115.42737,0,66,0.05
1164,-113.0,90.56998,-160.1991,124.82594,0,14,0.05
1165,242.0,24.330727,-141.9602,119.696526,0,103,0.05
1166,196.0,72.84466,-223.2101,140.29091,0,57,0.05
1167,17.5,12.037677,-113.06722,127.96959,0,205,0.05
1168,265.5,29.583305,-181.47108,138.42494,0,97,0.05
1169,-8.5,54.31186,-80.53479,109.03064,0,25,0.05
1170,92.5,17.117266,-143.89949,113.18055,0,181,0.05
1171,153.5,16.810665,-271.75528,129.78502,0,159,0.05
1172,80.0,7.8956327,-286.56314,132.4892,0,290,0.05
1173,179.5,47.63641,-117.23915,142.55669,0,84,0.05
1174,180.0,17.623137,-71.24648,123.011375,0,192,0.05
1175,199.0,73.80613,-117.012794,128.64183,0,60,0.05
1176,145.0,37.43664,-256.65067,128.3546,0,94,0.05
1177,-99.0,34.115936,-222.37558,140.8601,0,20,0.05
1178,181.0,15.377966,-204.98799,144.9104,0,187,0.05
1179,290.0,28.40858,-141.82484,142.91293,0,125,0.05
1180,178.5,17.210882,-212.35907,131.49979,0,169,0.05
1181,192.0,62.594677,-127.857185,125.886696,0,60,0.05
1182,198.5,40.199947,-146.42068,137.80045,0,97,0.05
1183,214.0,21.77585,-92.73273,128.60597,0,164,0.05
1184,124.5,26.449667,-185.84955,127.807816,0,148,0.05
1185,187.0,23.572784,-77.83192,124.93882,0,162,0.05
1186,261.0,23.733177,-135.67802,134.65619,0,127,0.05
1187,23.5,64.41222,-203.97844,122.51222,0,80,0.05
1188,-29.5,57.8361,-170.53955,115.834755,0,24,0.05
1189,134.0,24.47516,-25.692467,123.41307,0,173,0.05
1190,160.5,50.56128,-177.80003,128.02094,0,69,0.05
1191,86.0,51.020092,-8.511817,128.76593,0,77,0.05
1192,139.0,54.814663,-197.29407,129.46638,0,73,0.05
1193,-2.5,32.362305,-179.07887,129.98575,0,45,0.05
1194,-30.0,3.5395522,-176.62978,118.53534,0,139,0.05
1195,-16.0,21.333305,-138.20438,126.473076,0,73,0.05
1196,158.5,26.405712,-50.708176,144.8922,0,148,0.05
1197,122.5,26.640095,-125.14343,118.05594,0,118,0.05
1198,78.0,68.1031,-33.70042,122.3782,0,68,0.05
1199,124.0,16.750864,-93.11637,123.111755,0,162,0.05
1200,-21.5,9.440279,-118.340065,132.05669,0,193,0.05
1201,151.0,54.723408,-184.75233,149.16383,0,76,0.05
1202,-11.5,81.052635,24.914312,132.57307,0,64,0.05
1203,194.5,32.174667,-129.2337,124.32072,0,104,0.05
1204,-40.5,79.80455,-33.873363,139.65291,0,27,0.05
1205,137.5,39.65448,-191.20033,136.26172,0,81,0.05
1206,132.5,10.553277,-225.86676,121.72309,0,252,0.05
1207,167.5,60.205296,-117.81703,142.5381,0,68,0.05
1208,150.5,51.410984,-179.86014,133.24596,0,78,0.05
1209,169.0,40.86649,-213.06172,127.648155,0,81,0.05
1210,82.5,13.439468,-150.4693,117.80561,0,94,0.05
1211,208.0,65.829865,-159.9423,133.48993,0,58,0.05
1212,112.0,27.54763,-115.64287,122.36342,0,111,0.05
1213,178.0,19.405716,-42.603897,115.58932,0,171,0.05
1214,-111.0,63.747494,-173.29652,139.52118,0,24,0.05
1215,206.5,37.782234,-85.74651,142.81895,0,104,0.05
1216,170.5,26.103054,-110.298416,116.55354,0,130,0.05
1217,169.0,63.849545,-69.505264,121.70348,0,63,0.05
1218,-9.5,49.61452,-216.95865,131.0398,0,26,0.05
1219,-17.5,59.06809,-119.91156,128.09921,0,21,0.05
1220,5.5,60.066273,-71.95624,128.99965,0,24,0.05
1221,-101.5,92.570274,-51.491673,121.77834,0,14,0.05
1222,225.5,52.43893,-13.0713005,123.543304,0,90,0.05
1223,258.5,22.69426,-75.783264,138.82732,0,144,0.05
1224,-11.0,53.227005,-78.41326,120.70117,0,23,0.05
1225,60.0,43.829147,-81.29542,119.79249,0,38,0.05
1226,238.5,67.47599,-216.88036,122.13838,0,46,0.05
1227,207.5,15.500317,-287.44427,128.22887,0,154,0.05
1228,173.0,13.382169,-116.293625,117.80072,0,179,0.05
1229,142.5,40.4786,-163.36526,118.69734,0,69,0.05
1230,41.5,67.667305,-2.4705467,130.80742,0,33,0.05
1231,58.0,22.215025,-123.60483,134.13403,0,48,0.05
1232,203.0,55.739212,-78.875565,126.77997,0,77,0.05
1233,130.0,24.343153,-74.84855,123.31435,0,133,0.05
1234,166.5,69.9804,-82.04584,142.78363,0,54,0.05
1235,212.5,49.929707,-260.9409,121.77024,0,63,0.05
1236,180.5,39.283752,-255.18266,131.2851,0,74,0.05
1237,216.5,23.738758,-99.14209,130.58232,0,138,0.05
1238,115.0,55.73993,-102.17408,128.29901,0,72,0.05
1239,109.5,40.128006,-86.60371,131.79683,0,96,0.05
1240,241.5,27.180346,-310.4179,142.47452,0,119,0.05
1241,112.5,11.096656,-226.04497,137.7947,0,120,0.05
1242,162.0,56.88042,-180.16202,125.16824,0,65,0.05
1243,165.5,82.35828,-64.8967,126.93065,0,51,0.05
1244,268.0,37.02449,-141.8653,128.73639,0,87,0.05
1245,184.0,74.09514,-156.5249,132.63844,0,48,0.05
1246,160.5,21.790968,-124.35172,136.11269,0,140,0.05
1247,154.0,20.92019,-269.1682,114.28003,0,134,0.05
1248,162.5,38.199535,-156.36108,126.716286,0,92,0.05
1249,142.0,25.510405,-84.26576,122.53485,0,140,0.05
1250,183.0,17.610134,-97.76404,120.91802,0,163,0.05
1251,225.0,12.445536,-128.03976,142.29703,0,232,0.05
1252,-87.5,121.86105,-1.8948164,128.31007,0,14,0.05
1253,196.0,20.810413,-81.75881,145.17578,0,178,0.05
1254,-100.5,111.976974,36.709595,132.33168,0,13,0.05
1255,124.0,28.178507,-191.9276,149.29947,0,96,0.05
1256,159.5,29.98278,-233.10538,136.5318,0,113,0.05
1257,-7.0,60.566566,-224.72896,143.08531,0,26,0.05
1258,224.0,18.364922,-142.84892,143.97313,0,183,0.05
1259,190.0,47.090023,-59.39769,128.12115,0,94,0.05
1260,261.0,10.09354,-203.01602,131.38919,0,215,0.05
1261,214.5,73.402084,-196.78757,128.544,0,49,0.05
1262,147.5,50.48861,-153.72795,147.09406,0,83,0.05
1263,175.0,58.69364,-149.29462,125.14909,0,64,0.05
1264,190.5,26.859442,-141.44212,132.18529,0,128,0.05
1265,-23.0,63.677628,-36.787193,119.0858,0,26,0.05
1266,202.0,53.322735,-169.54085,134.5976,0,68,0.05
1267,217.5,11.721357,-282.68558,139.78273,0,155,0.05
1268,-24.0,42.38736,-236.8743,127.370804,0,24,0.05
1269,-82.0,42.255444,-283.86203,127.49922,0,19,0.05
1270,187.5,41.95327,-122.370186,126.942314,0,87,0.05
1271,179.0,20.13327,-364.74075,135.71764,0,145,0.05
1272,142.5,23.390816,-144.55286,129.15161,0,164,0.05
1273,184.5,27.701248,-227.81602,132.62769,0,114,0.05
1274,166.5,23.21757,-146.93224,122.70885,0,147,0.05
1275,157.5,50.710876,-181.16907,136.5496,0,62,0.05
1276,218.0,30.40909,-81.73096,151.20592,0,172,0.05
1277,-105.5,76.23687,-100.69986,117.141235,0,14,0.05
1278,83.0,17.416243,-208.5322,120.96554,0,175,0.05
1279,335.5,33.45448,-73.83405,130.05779,0,111,0.05
1280,90.0,34.30884,-108.667145,146.63217,0,115,0.05
1281,192.5,36.875206,-193.49461,138.69531,0,141,0.05
1282,235.5,61.87681,-86.35122,126.86268,0,62,0.05
1283,137.5,45.768513,-33.27528,135.60962,0,78,0.05
1284,168.0,56.562485,-190.77954,135.40472,0,62,0.05
1285,245.5,22.502762,-294.0809,130.01553,0,136,0.05
1286,-40.5,32.850746,-344.80875,128.75958,0,24,0.05
1287,216.0,48.85563,-248.23651,128.55177,0,65,0.05
1288,195.0,44.43565,-189.00404,135.12025,0,81,0.05
1289,55.5,51.404015,-194.3111,130.463,0,37,0.05
1290,172.5,37.92353,-287.28488,132.76324,0,85,0.05
1291,187.0,73.493195,-67.066666,123.16862,0,77,0.05
1292,240.5,36.53146,-300.38135,154.85426,0,91,0.05
1293,138.5,53.46882,-188.41618,130.1658,0,60,0.05
1294,168.0,16.590027,-23.123564,127.2703,0,205,0.05
1295,114.0,16.873112,-273.62476,117.7828,0,203,0.05
1296,82.0,14.922361,-204.74918,122.68989,0,80,0.05
1297,145.5,70.21058,-99.52349,126.80232,0,58,0.05
1298,367.0,33.86948,-118.282455,131.45937,0,120,0.05
1299,-99.5,92.403114,-85.46067,135.94948,0,12,0.05
1300,35.5,16.071556,-138.57584,133.49348,0,215,0.05
1301,41.0,74.06868,-63.984898,138.5373,0,31,0.05
1302,110.0,12.935063,-192.22362,139.11049,0,200,0.05
1303,190.0,50.533123,-189.21886,130.98724,0,74,0.05
1304,111.5,37.722878,-75.60031,132.36537,0,89,0.05
1305,141.0,41.50943,-268.89957,127.82742,0,90,0.05
1306,163.0,34.75912,-65.42383,132.4509,0,108,0.05
1307,154.5,25.971325,-314.08365,118.809845,0,117,0.05
1308,-94.5,29.536646,-215.3726,143.94254,0,19,0.05
1309,177.0,27.289408,-177.05043,133.40532,0,114,0.05
1310,152.5,42.341335,-209.88327,124.89876,0,86,0.05
1311,186.5,38.80735,-283.91522,125.481926,0,86,0.05
1312,193.5,55.88419,-238.57547,127.763596,0,73,0.05
1313,221.5,40.392754,-62.733532,132.49399,0,94,0.05
1314,177.0,34.748074,-469.8364,132.8046,0,95,0.05
1315,-19.0,13.42351,-149.0491,124.87887,0,232,0.05
1316,382.5,25.402515,-169.2882,129.37009,0,114,0.05
1317,236.0,22.161802,-88.52308,125.93043,0,155,0.05
1318,-14.5,57.753918,-144.02066,143.06335,0,24,0.05
1319,169.5,49.360363,-104.54468,130.057,0,79,0.05
1320,109.0,51.412952,-135.61429,131.7198,0,78,0.05
1321,171.0,23.999369,-37.017567,141.84976,0,198,0.05
1322,230.0,40.14201,-66.39456,133.08968,0,88,0.05
1323,1.5,67.34454,-80.772934,134.26039,0,28,0.05
1324,162.0,52.409584,-180.17592,133.09181,0,78,0.05
1325,116.5,22.589582,-305.99622,136.33484,0,134,0.05
1326,10.5,39.169315,-142.33046,138.42828,0,31,0.05
1327,164.0,44.93214,-270.8095,134.40073,0,84,0.05
1328,175.0,34.69777,-198.5799,128.0988,0,98,0.05
1329,251.5,27.484575,-48.39283,132.91885,0,136,0.05
1330,-36.5,10.709147,-228.56436,142.88826,0,132,0.05
1331,179.5,47.585564,-98.73778,132.96194,0,81,0.05
1332,18.5,7.4182444,-43.941395,125.9938,0,200,0.05
1333,97.0,51.83134,-62.628216,138.85298,0,62,0.05
1334,138.5,18.237747,-210.49887,124.46513,0,155,0.05
1335,208.0,15.342526,-185.0837,123.970825,0,175,0.05
1336,189.5,68.526665,-144.18227,137.00467,0,62,0.05
1337,-15.5,60.4701,-107.90207,130.23364,0,24,0.05
1338,233.0,15.156291,-151.1963,134.83838,0,223,0.05
1339,172.5,50.27072,-212.54903,126.05363,0,70,0.05
1340,19.5,7.859722,-189.46059,131.31126,0,376,0.05
1341,181.0,47.320465,-186.56975,132.4761,0,82,0.05
1342,221.5,31.668152,-234.68895,144.31546,0,112,0.05
1343,260.5,26.237856,-310.17352,134.35243,0,110,0.05
1344,152.5,54.254627,-193.52869,136.96689,0,68,0.05
1345,188.5,64.00684,-232.71095,137.885,0,59,0.05
1346,268.5,77.32863,-256.82407,125.04946,0,50,0.05
1347,199.0,53.97847,-214.925,147.06384,0,73,0.05
1348,147.5,21.371473,-188.48886,130.47626,0,138,0.05
1349,230.5,48.058407,-58.60818,142.06706,0,82,0.05
1350,46.5,65.06579,-11.729769,127.91174,0,27,0.05
1351,188.0,49.672436,-104.16061,131.71461,0,89,0.05
1352,-104.0,70.26279,-130.07115,123.35073,0,23,0.05
1353,191.0,47.884987,-155.92534,117.23327,0,71,0.05
1354,27.5,37.43788,-315.45813,139.86092,0,40,0.05
1355,5.0,78.5079,20.270647,149.2036,0,29,0.05
1356,15.5,24.711374,-144.75642,145.64432,0,30,0.05
1357,27.0,3.4540055,-173.40886,148.0138,0,217,0.05
1358,213.5,65.02236,-174.834,133.92828,0,56,0.05
1359,10.5,12.830719,-145.74843,137.00877,0,286,0.05
1360,223.0,21.111057,-213.67984,135.75291,0,127,0.05
1361,12.5,7.127677,-172.3559,135.76108,0,164,0.05
1362,254.5,45.943676,-168.36179,143.55917,0,82,0.05
1363,127.5,26.78091,-50.02803,131.74078,0,141,0.05
1364,17.5,5.027408,-152.3205,131.94203,0,140,0.05
1365,13.5,43.71431,-190.16501,131.27469,0,27,0.05
1366,174.5,57.260994,-107.916725,125.87651,0,85,0.05
1367,-13.5,7.8220534,-205.35977,138.44519,0,310,0.05
1368,140.0,90.95505,-25.942928,137.72264,0,52,0.05
1369,16.5,40.637123,-158.51378,138.49724,0,27,0.05
1370,-22.5,52.248257,-138.29347,132.9351,0,28,0.05
1371,-101.0,1.361732,-261.61588,125.505165,0,92,0.05
1372,200.5,21.490278,-234.64163,136.80296,0,133,0.05
1373,55.5,40.361015,-111.46136,135.93019,0,39,0.05
1374,193.0,44.10483,-220.05457,129.88922,0,66,0.05
1375,127.0,14.539,-125.92965,143.40442,0,214,0.05
1376,78.0,32.30359,-146.10605,133.85855,0,49,0.05
1377,144.0,32.800365,-187.37639,134.1045,0,136,0.05
1378,128.0,13.437675,-118.489685,123.19506,0,192,0.05
1379,44.0,10.336305,-72.183495,127.57771,0,114,0.05
1380,-45.5,76.13489,-23.961243,126.25873,0,23,0.05
1381,93.5,20.415216,-173.77982,122.19188,0,164,0.05
1382,195.5,66.20845,-103.90815,121.364815,0,59,0.05
1383,193.5,70.78612,-222.33054,148.53783,0,57,0.05
1384,168.5,48.043526,-243.73021,126.92913,0,73,0.05
1385,197.5,25.62076,-228.12909,127.36422,0,139,0.05
1386,199.5,48.15608,-64.05969,134.04758,0,74,0.05
1387,-106.0,53.668953,-186.9288,138.60963,0,28,0.05
1388,163.5,30.199408,-104.09157,136.89206,0,116,0.05
1389,166.5,52.34922,-140.17705,126.968796,0,64,0.05
1390,219.5,69.081566,-208.63742,134.0644,0,46,0.05
1391,122.0,57.72848,-33.081512,133.48036,0,67,0.05
1392,91.0,4.3542743,-270.49875,131.49901,0,192,0.05
1393,147.5,48.320595,-189.77469,140.90167,0,79,0.05
1394,-22.5,22.852058,-203.72203,128.66669,0,61,0.05
1395,150.5,59.728687,-215.72713,136.82654,0,70,0.05
1396,188.5,32.476982,-72.48863,152.26407,0,126,0.05
1397,165.5,64.45922,-148.60007,131.99359,0,51,0.05
1398,170.0,22.60017,-96.10434,127.433556,0,152,0.05
1399,233.5,24.880442,-180.29813,131.05855,0,152,0.05
1400,39.5,60.285027,-68.22177,125.2965,0,30,0.05
1401,3.5,9.125615,-243.82323,115.70529,0,109,0.05
1402,118.0,12.046536,-166.57437,121.940704,0,226,0.05
1403,80.0,16.894657,-232.3004,122.18746,0,164,0.05
1404,128.5,25.587368,-142.76431,136.0507,0,139,0.05
1405,170.5,46.61269,-238.71214,138.27412,0,78,0.05
1406,69.0,27.584852,-32.586895,137.19826,0,241,0.05
1407,-46.5,79.260475,-2.8945637,134.48213,0,25,0.05
1408,-110.5,70.79913,-119.58918,131.328,0,27,0.05
1409,-20.5,60.270042,-63.532547,126.07902,0,24,0.05
1410,148.0,43.175255,-103.331566,127.91077,0,87,0.05
1411,83.0,15.61198,-205.35771,123.46531,0,79,0.05
1412,145.0,31.26726,-128.53961,139.82364,0,120,0.05
1413,204.5,46.949177,-64.01542,135.22548,0,89,0.05
1414,183.0,66.451485,-200.75867,141.3283,0,59,0.05
1415,195.0,24.405535,-215.03348,139.01584,0,119,0.05
1416,153.0,59.502075,-104.31679,134.05421,0,67,0.05
1417,136.5,62.3262,-107.21128,131.97429,0,79,0.05
1418,-14.5,71.93752,-113.13486,130.71664,0,25,0.05
1419,160.0,48.23987,-251.50642,128.0746,0,70,0.05
1420,21.5,45.717678,-193.42738,126.12026,0,28,0.05
1421,239.0,23.046198,-128.8568,126.9526,0,145,0.05
1422,159.0,13.40766,-66.83306,136.74991,0,235,0.05
1423,204.5,37.87027,-109.90531,143.54774,0,103,0.05
1424,294.5,42.776722,-222.45975,132.84317,0,106,0.05
1425,240.5,24.558891,-46.439323,129.78735,0,138,0.05
1426,34.5,28.277641,-339.16153,125.27795,0,222,0.05
1427,178.5,43.390827,-430.3096,142.5893,0,77,0.05
1428,146.0,46.53835,-134.2034,127.95259,0,81,0.05
1429,133.5,41.91396,-78.63996,130.46777,0,88,0.05
1430,89.5,14.63063,-266.46924,138.79553,0,214,0.05
1431,-5.5,48.991684,-180.73271,126.53179,0,25,0.05
1432,242.0,30.296883,-237.37503,129.28441,0,103,0.05
1433,-101.0,39.307846,-233.07361,129.60371,0,22,0.05
1434,237.5,29.525509,-204.0519,132.2601,0,106,0.05
1435,130.5,83.88158,4.6622257,147.45074,0,72,0.05
1436,95.5,23.017778,-139.03227,136.77612,0,149,0.05
1437,154.0,23.026182,-136.60425,120.41042,0,139,0.05
1438,173.5,29.197954,-330.9325,146.25894,0,88,0.05
1439,160.0,32.952694,-206.42937,148.99176,0,104,0.05
1440,100.0,21.629894,-179.11908,138.77573,0,87,0.05
1441,114.5,25.834986,-125.85917,129.31166,0,143,0.05
1442,300.0,18.977814,-175.95435,141.12843,0,130,0.05
1443,76.5,40.167793,-290.71616,140.45445,0,43,0.05
1444,217.0,27.825073,-27.832497,137.06305,0,131,0.05
1445,190.5,33.331604,-319.7771,146.64648,0,112,0.05
1446,57.5,17.904642,-299.77966,130.36206,0,51,0.05
1447,121.5,17.158243,-444.19772,145.27478,0,171,0.05
1448,-80.5,33.678387,-310.78076,133.12726,0,19,0.05
1449,146.5,39.397625,-59.326077,145.98462,0,115,0.05
1450,218.0,35.028496,-181.08745,133.83255,0,96,0.05
1451,236.5,60.320007,-72.38941,128.42915,0,64,0.05
1452,152.0,48.06603,-252.51381,132.63977,0,84,0.05
1453,226.0,25.456818,-329.83643,127.52978,0,117,0.05
1454,194.0,61.90917,-146.44936,148.16531,0,65,0.05
1455,86.0,17.006598,-159.5241,133.11104,0,100,0.05
1456,210.5,22.328331,-299.91452,135.56746,0,124,0.05
1457,250.5,24.823874,-212.9448,128.99821,0,128,0.05
1458,199.0,27.158978,-129.62054,137.18721,0,125,0.05
1459,338.5,41.418476,-131.7207,124.05908,0,86,0.05
1460,61.5,12.527542,-332.9913,134.58904,0,154,0.05
1461,107.0,19.081879,-160.72455,142.16196,0,167,0.05
1462,290.0,11.27468,-141.2449,142.58467,0,222,0.05
1463,66.0,72.290634,-155.75343,132.80467,0,39,0.05
1464,188.0,31.134953,-188.9072,126.81358,0,108,0.05
1465,44.0,6.8614154,-147.6025,139.5793,0,118,0.05
1466,223.5,7.9883037,-247.64285,129.77219,0,205,0.05
1467,174.5,16.604683,-176.02809,133.90913,0,174,0.05
1468,80.0,9.845229,-279.77954,131.3403,0,202,0.05
1469,96.0,21.782957,-183.0533,142.35748,0,152,0.05
1470,209.0,26.779133,-247.0286,125.672066,0,102,0.05
1471,114.0,50.139065,-3.1889248,137.92136,0,79,0.05
1472,165.5,49.942112,-143.108,140.15042,0,78,0.05
1473,128.0,44.130634,-163.61931,138.8816,0,85,0.05
1474,166.5,45.57558,-176.63379,130.53583,0,69,0.05
1475,171.0,32.343414,-173.94638,141.28874,0,125,0.05
1476,127.0,24.894413,-381.5229,151.51732,0,133,0.05
1477,144.0,45.750847,-103.18893,134.12402,0,84,0.05
1478,64.0,62.353477,-45.07948,149.86261,0,46,0.05
1479,184.5,22.293383,-226.79666,134.29892,0,122,0.05
1480,149.5,20.268978,-211.86972,138.10287,0,149,0.05
1481,175.0,36.700256,-285.01294,128.30295,0,98,0.05
1482,144.0,23.263725,-112.98086,139.69876,0,147,0.05
1483,259.0,36.6328,-180.59212,128.99753,0,112,0.05
1484,99.5,13.752982,-213.37746,142.8347,0,203,0.05
1485,68.0,19.27834,-255.69344,137.35738,0,156,0.05
1486,217.5,28.959797,-81.04672,130.89377,0,108,0.05
1487,-86.5,55.49588,-282.8478,134.14403,0,19,0.05
1488,157.5,20.376045,-206.37344,136.44498,0,145,0.05
1489,246.5,21.065271,-221.40582,135.33315,0,149,0.05
1490,187.5,34.37695,-226.32033,138.01971,0,104,0.05
1491,-44.5,58.888935,-196.75287,135.8773,0,21,0.05
1492,168.0,14.745128,-12.356327,134.05458,0,235,0.05
1493,267.0,39.163445,-138.4329,130.73898,0,96,0.05
1494,87.5,20.35611,-99.31186,140.69095,0,184,0.05
1495,207.5,34.80317,-66.97939,137.04485,0,140,0.05
1496,142.0,14.272006,-227.74197,138.36572,0,91,0.05
1497,73.0,13.52435,-159.78758,139.9947,0,216,0.05
1498,217.0,47.197323,-265.7899,138.789,0,77,0.05
1499,147.0,20.511368,-241.23451,139.73569,0,150,0.05
1500,167.5,68.41909,-26.514353,130.02017,0,61,0.05
1501,178.0,28.622536,-192.0952,135.25272,0,125,0.05
1502,222.0,57.9816,-196.29942,126.49687,0,65,0.05
1503,219.5,62.794872,-272.0479,149.69463,0,53,0.05
