episode,total_reward,avg_q_value,min_q_value,max_q_value,win,steps,epsilon
266,-147.5,67.8878,38.3908,88.400345,0,10,0.05
267,24.0,28.541515,-6.793016,87.726295,0,45,0.05
268,-57.5,53.083183,4.268509,93.396126,0,21,0.05
269,22.5,14.184171,-10.520745,83.14664,0,84,0.05
270,-70.5,26.99462,-11.123372,102.16064,0,39,0.05
271,-34.5,52.095627,4.918714,85.645325,0,20,0.05
272,-67.5,52.980553,16.718002,91.264725,0,20,0.05
273,-69.0,54.88667,21.822487,96.01583,0,29,0.05
274,-11.0,8.477903,-9.931184,93.75559,0,145,0.05
275,-38.5,28.208986,-25.175272,109.983986,0,54,0.05
276,-88.5,55.282104,7.487005,81.085266,0,15,0.05
277,77.5,24.073414,-13.186787,81.799324,0,49,0.05
278,-99.5,54.89916,28.19243,89.29327,0,17,0.05
279,52.5,31.26155,-1.8332441,97.906204,0,60,0.05
280,-1.5,28.70531,-1.997248,90.575714,0,75,0.05
281,-60.5,51.285805,-6.800014,92.61662,0,20,0.05
282,40.0,28.458881,-1.8290429,86.47381,0,35,0.05
283,25.0,56.73524,0.38819858,108.00071,0,31,0.05
284,115.0,23.545357,0.62123716,102.44114,0,78,0.05
285,-134.5,69.21333,34.480476,92.83703,0,10,0.05
286,-66.0,46.53603,-13.521313,90.565056,0,24,0.05
287,9.0,24.793394,-4.7667823,98.59434,0,46,0.05
288,-93.5,44.109196,11.21607,92.07667,0,16,0.05
289,7.0,41.810276,5.7222733,91.65845,0,36,0.05
290,-123.0,65.21817,29.404566,91.61334,0,19,0.05
291,-135.5,68.95245,41.859184,92.812874,0,15,0.05
292,-44.5,58.277912,17.782719,99.50918,0,34,0.05
293,-129.5,76.253174,40.962242,99.24225,0,9,0.05
294,-63.5,35.532295,-9.776241,94.56151,0,23,0.05
295,-86.5,48.116592,-1.5755625,92.20659,0,17,0.05
296,25.5,24.70053,-8.378896,97.91983,0,53,0.05
297,-42.0,47.084526,10.897857,89.59733,0,34,0.05
298,-83.5,47.983753,-2.2369647,97.92535,0,41,0.05
299,-32.5,63.43053,1.5909853,110.27471,0,25,0.05
300,-14.5,46.21242,4.3386173,96.81032,0,33,0.05
301,-68.0,55.845497,-7.420967,96.62852,0,22,0.05
302,-37.0,29.04857,-74.44652,91.82747,0,35,0.05
303,-79.5,35.835804,-31.42665,97.5311,0,19,0.05
304,47.5,31.315037,-8.765381,95.18132,0,29,0.05
305,4.0,25.817152,-1.7571126,86.89759,0,57,0.05
306,87.5,21.580404,-14.777809,98.92362,0,55,0.05
307,-46.5,83.64374,41.914463,119.30452,0,19,0.05
308,-147.5,87.02808,41.32872,113.3986,0,10,0.05
309,26.5,42.06284,-9.4841175,108.819115,0,43,0.05
